date,mid_price,ask_price,bid_price
2024-06-03 07:54:00,156.128,156.128,156.128
2024-06-03 07:56:00,156.128,156.128,156.128
2024-06-03 07:57:00,156.152,156.152,156.152
2024-06-03 07:59:00,156.152,156.152,156.152
2024-06-03 08:00:00,156.152,156.152,156.152
2024-06-03 08:02:00,156.177,156.177,156.177
2024-06-03 08:03:00,156.177,156.177,156.177
2024-06-03 08:05:00,156.177,156.177,156.177
2024-06-03 08:06:00,156.177,156.177,156.177
2024-06-03 08:08:00,156.177,156.177,156.177
2024-06-03 08:09:00,156.201,156.201,156.201
2024-06-03 08:10:00,156.177,156.177,156.177
2024-06-03 08:12:00,156.201,156.201,156.201
2024-06-03 08:13:00,156.226,156.226,156.226
2024-06-03 08:15:00,156.226,156.226,156.226
2024-06-03 08:16:00,156.226,156.226,156.226
2024-06-03 08:18:00,156.201,156.201,156.201
2024-06-03 08:19:00,156.226,156.226,156.226
2024-06-03 08:21:00,156.201,156.201,156.201
2024-06-03 08:22:00,156.201,156.201,156.201
2024-06-03 08:23:00,156.201,156.201,156.201
2024-06-03 08:25:00,156.201,156.201,156.201
2024-06-03 08:26:00,156.226,156.226,156.226
2024-06-03 08:28:00,156.226,156.226,156.226
2024-06-03 08:29:00,156.201,156.201,156.201
2024-06-03 08:31:00,156.177,156.177,156.177
2024-06-03 08:32:00,156.152,156.152,156.152
2024-06-03 08:34:00,156.152,156.152,156.152
2024-06-03 08:35:00,156.128,156.128,156.128
2024-06-03 08:37:00,156.152,156.152,156.152
2024-06-03 08:38:00,156.152,156.152,156.152
2024-06-03 08:39:00,156.152,156.152,156.152
2024-06-03 08:41:00,156.128,156.128,156.128
2024-06-03 08:42:00,156.128,156.128,156.128
2024-06-03 08:44:00,156.128,156.128,156.128
2024-06-03 08:45:00,156.079,156.079,156.079
2024-06-03 08:47:00,156.079,156.079,156.079
2024-06-03 08:48:00,156.055,156.055,156.055
2024-06-03 08:50:00,156.006,156.006,156.006
2024-06-03 08:51:00,156.031,156.031,156.031
2024-06-03 08:53:00,156.055,156.055,156.055
2024-06-03 08:54:00,156.055,156.055,156.055
2024-06-03 08:55:00,156.055,156.055,156.055
2024-06-03 08:57:00,156.079,156.079,156.079
2024-06-03 08:58:00,156.104,156.104,156.104
2024-06-03 09:00:00,156.006,156.006,156.006
2024-06-03 09:01:00,156.055,156.055,156.055
2024-06-03 09:03:00,156.079,156.079,156.079
2024-06-03 09:04:00,156.128,156.128,156.128
2024-06-03 09:06:00,156.177,156.177,156.177
2024-06-03 09:07:00,156.177,156.177,156.177
2024-06-03 09:08:00,156.152,156.152,156.152
2024-06-03 09:10:00,156.152,156.152,156.152
2024-06-03 09:11:00,156.177,156.177,156.177
2024-06-03 09:13:00,156.177,156.177,156.177
